Kohl's,11-01-2019,West,New Mexico,Albuquerque,Men's Apparel,70,1399,97930,31340,32,Outlet
Foot Locker,11-01-2019,Northeast,New Hampshire,Manchester,Men's Street Footwear,65,1525,99125,59480,60,In-store
Sports Direct,11-01-2019,Southeast,Georgia,Atlanta,Women's Athletic Footwear,35,1520,53200,18620,35,Online
Kohl's,11-01-2019,Midwest,Michigan,Detroit,Women's Apparel,50,1804,90200,38790,43,Online
Kohl's,11-01-2019,West,California,San Francisco,Men's Apparel,45,1473,66285,29170,44,In-store
Walmart,11-01-2019,Midwest,Iowa,Des Moines,Men's Athletic Footwear,50,1879,93950,48850,52,Outlet
West Gear,11-01-2019,Southeast,Kentucky,Louisville,Men's Apparel,60,1620,97200,34990,36,Outlet
Amazon,11-01-2019,Northeast,New York,Albany,Women's Athletic Footwear,65,1657,107705,62470,58,Online
Amazon,11-01-2019,West,Wyoming,Cheyenne,Women's Apparel,45,1448,65160,32580,50,Online
Sports Direct,11-01-2019,Northeast,Maine,Portland,Women's Apparel,60,1404,84240,30330,36,Online
Kohl's,11-01-2019,Midwest,Montana,Billings,Women's Apparel,40,1637,65480,36670,56,In-store
Amazon,11-01-2019,Midwest,South Dakota,Sioux Falls,Women's Apparel,40,1795,71800,27280,38,Online
Foot Locker,11-01-2019,South,Louisiana,New Orleans,Men's Apparel,60,1883,112980,55360,49,In-store
Sports Direct,11-01-2019,South,Alabama,Birmingham,Women's Athletic Footwear,30,1747,52410,30920,59,In-store
West Gear,11-01-2019,West,Washington,Seattle,Women's Apparel,65,1432,93080,29790,32,In-store
Foot Locker,11-01-2019,Northeast,Maryland,Baltimore,Men's Athletic Footwear,70,1857,129990,71490,55,In-store
Sports Direct,11-01-2019,Southeast,North Carolina,Charlotte,Women's Apparel,30,1495,44850,22420,50,In-store
Amazon,11-01-2019,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,55,1559,85745,48870,57,Online
Amazon,11-01-2019,South,Mississippi,Jackson,Men's Street Footwear,35,1316,46060,15200,33,Online
Foot Locker,12-01-2019,Northeast,Maryland,Baltimore,Men's Apparel,30,1430,42900,18020,42,In-store
Amazon,12-01-2019,Midwest,Missouri,St. Louis,Women's Athletic Footwear,55,1581,86955,33040,38,Online
Amazon,12-01-2019,South,Mississippi,Jackson,Women's Athletic Footwear,35,1111,38885,21390,55,Online
Sports Direct,12-01-2019,South,Tennessee,Knoxville,Women's Apparel,35,1241,43435,16510,38,Online
Walmart,12-01-2019,West,Washington,Seattle,Men's Street Footwear,30,1309,39270,20420,52,Outlet
Foot Locker,12-01-2019,Southeast,South Carolina,Charleston,Women's Apparel,40,1831,73240,37350,51,Outlet
West Gear,12-01-2019,Midwest,Wisconsin,Milwaukee,Women's Apparel,55,1635,89925,52160,58,Outlet
Foot Locker,12-01-2019,Midwest,Ohio,Columbus,Women's Apparel,40,1693,67720,38600,57,Online
Sports Direct,12-01-2019,South,Mississippi,Jackson,Women's Athletic Footwear,50,1157,57850,26030,45,In-store
Kohl's,12-01-2019,Midwest,Iowa,Des Moines,Women's Apparel,35,1789,62615,23170,37,Online
West Gear,12-01-2019,West,Oregon,Portland,Men's Athletic Footwear,65,1156,75140,33060,44,Outlet
Kohl's,12-01-2019,West,Wyoming,Cheyenne,Men's Street Footwear,55,1184,65120,29960,46,In-store
Foot Locker,12-01-2019,West,New Mexico,Albuquerque,Women's Athletic Footwear,55,1933,106315,53160,50,Outlet
Kohl's,12-01-2019,Midwest,Wisconsin,Milwaukee,Women's Apparel,35,1317,46095,26270,57,In-store
Kohl's,12-01-2019,Southeast,Virginia,Richmond,Men's Apparel,30,1586,47580,14270,30,Outlet
Foot Locker,12-01-2019,West,Arizona,Phoenix,Men's Apparel,35,1098,38430,16140,42,Outlet
Kohl's,12-01-2019,Midwest,Michigan,Detroit,Women's Athletic Footwear,55,1465,80575,32230,40,In-store
Walmart,12-01-2019,West,Idaho,Boise,Men's Apparel,40,1420,56800,19310,34,In-store
Walmart,12-01-2019,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,55,1423,78265,44610,57,Online
Kohl's,12-01-2019,Southeast,Florida,Orlando,Men's Street Footwear,65,1577,102505,57400,56,In-store
Walmart,12-01-2019,Southeast,Georgia,Atlanta,Men's Street Footwear,55,1343,73865,39890,54,In-store
Foot Locker,12-01-2019,West,New Mexico,Albuquerque,Men's Athletic Footwear,60,1391,83460,35890,43,In-store
Amazon,12-01-2019,West,Arizona,Phoenix,Women's Apparel,70,1904,133280,54640,41,Online
Foot Locker,12-01-2019,South,Arkansas,Little Rock,Men's Street Footwear,60,1897,113820,46670,41,Outlet
Amazon,12-01-2019,Southeast,Virginia,Richmond,Women's Apparel,45,1400,63000,26460,42,Online
West Gear,13-01-2019,Midwest,Michigan,Detroit,Women's Athletic Footwear,45,1821,81945,39330,48,Online
Kohl's,13-01-2019,South,Texas,Dallas,Men's Street Footwear,60,1632,97920,42110,43,Outlet
Sports Direct,13-01-2019,South,Alabama,Birmingham,Men's Street Footwear,50,1300,65000,26650,41,Outlet
Amazon,13-01-2019,Southeast,Florida,Miami,Women's Athletic Footwear,60,1614,96840,40670,42,Online
Walmart,13-01-2019,Southeast,Kentucky,Louisville,Women's Street Footwear,35,1256,43960,13630,31,In-store
West Gear,13-01-2019,South,Mississippi,Jackson,Women's Apparel,45,1649,74205,28200,38,In-store
Sports Direct,13-01-2019,Southeast,Kentucky,Louisville,Women's Apparel,50,1817,90850,52690,58,Online
Amazon,13-01-2019,Southeast,Florida,Orlando,Men's Athletic Footwear,30,1271,38130,22120,58,Online
Sports Direct,13-01-2019,Northeast,Delaware,Wilmington,Men's Apparel,30,1858,55740,33440,60,Online
Sports Direct,13-01-2019,South,Oklahoma,Oklahoma City,Men's Street Footwear,35,1697,59395,18410,31,In-store
Amazon,13-01-2019,West,Utah,Salt Lake City,Women's Athletic Footwear,70,1752,122640,66230,54,Online
Walmart,13-01-2019,Midwest,Nebraska,Omaha,Men's Athletic Footwear,50,1413,70650,24020,34,Outlet
Walmart,13-01-2019,Northeast,West Virginia,Charleston,Men's Street Footwear,30,1191,35730,18220,51,Outlet
Foot Locker,13-01-2019,West,Hawaii,Honolulu,Women's Street Footwear,60,1029,61740,22230,36,In-store
Foot Locker,13-01-2019,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,45,1105,49725,27850,56,Online
West Gear,13-01-2019,South,Arkansas,Little Rock,Men's Apparel,40,1036,41440,15330,37,Online
Walmart,13-01-2019,Midwest,Missouri,St. Louis,Women's Athletic Footwear,45,1705,76725,26090,34,Online
Foot Locker,13-01-2019,West,Hawaii,Honolulu,Women's Apparel,55,1929,106095,54110,51,In-store
Kohl's,13-01-2019,Southeast,Kentucky,Louisville,Women's Street Footwear,60,1908,114480,62960,55,Outlet
Kohl's,13-01-2019,Northeast,Delaware,Wilmington,Men's Street Footwear,50,1552,77600,24060,31,Outlet
Walmart,13-01-2019,South,Texas,Houston,Men's Athletic Footwear,50,1283,64150,25660,40,Outlet
Walmart,13-01-2019,Northeast,New York,New York,Men's Street Footwear,40,1506,60240,33130,55,In-store
Amazon,13-01-2019,Midwest,North Dakota,Fargo,Men's Apparel,55,1321,72655,23250,32,Online
Walmart,13-01-2019,West,Hawaii,Honolulu,Women's Apparel,55,1315,72325,23870,33,Outlet
Foot Locker,13-01-2019,Southeast,South Carolina,Charleston,Women's Apparel,40,1804,72160,24530,34,In-store
Foot Locker,14-01-2019,Northeast,Maine,Portland,Men's Street Footwear,30,1977,59310,29660,50,In-store
Kohl's,14-01-2019,Northeast,Vermont,Burlington,Women's Street Footwear,65,1005,65325,30700,47,Outlet
Foot Locker,14-01-2019,Midwest,Missouri,St. Louis,Women's Athletic Footwear,50,1689,84450,50670,60,In-store
Walmart,14-01-2019,Midwest,Illinois,Chicago,Men's Apparel,60,1692,101520,55840,55,Outlet
Walmart,14-01-2019,West,Oregon,Portland,Women's Apparel,45,1343,60435,29010,48,In-store
Kohl's,14-01-2019,West,Hawaii,Honolulu,Women's Athletic Footwear,50,1050,52500,16800,32,Outlet
Kohl's,14-01-2019,Southeast,Florida,Orlando,Women's Apparel,65,1206,78390,38410,49,In-store
Kohl's,14-01-2019,Southeast,Florida,Miami,Men's Street Footwear,65,1662,108030,51850,48,Outlet
Walmart,14-01-2019,Northeast,Maine,Portland,Women's Apparel,45,1964,88380,36240,41,In-store
Walmart,14-01-2019,West,Oregon,Portland,Men's Athletic Footwear,40,1766,70640,24720,35,Online
Walmart,14-01-2019,Southeast,South Carolina,Charleston,Women's Apparel,40,1638,65520,24900,38,Outlet
Foot Locker,14-01-2019,West,Washington,Seattle,Women's Apparel,45,1450,65250,23490,36,Online
Amazon,14-01-2019,South,Arkansas,Little Rock,Women's Apparel,60,1282,76920,40770,53,Online
Amazon,14-01-2019,South,Texas,Houston,Men's Apparel,35,1887,66045,33680,51,Online
Sports Direct,14-01-2019,South,Oklahoma,Oklahoma City,Men's Apparel,50,1186,59300,24310,41,Online
Sports Direct,14-01-2019,Southeast,South Carolina,Charleston,Women's Street Footwear,45,1304,58680,31690,54,Outlet
West Gear,14-01-2019,West,Utah,Salt Lake City,Men's Athletic Footwear,55,1715,94325,49050,52,Online
Foot Locker,14-01-2019,Midwest,Wisconsin,Milwaukee,Women's Apparel,45,1453,65385,32040,49,Outlet
Foot Locker,14-01-2019,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,60,1686,101160,50580,50,Outlet
Foot Locker,14-01-2019,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,40,1280,51200,29700,58,Online
Kohl's,14-01-2019,Northeast,West Virginia,Charleston,Women's Apparel,35,1157,40495,15390,38,In-store
Sports Direct,14-01-2019,Northeast,Delaware,Wilmington,Women's Athletic Footwear,45,1510,67950,22420,33,Outlet
West Gear,14-01-2019,West,Arizona,Phoenix,Women's Street Footwear,45,1848,83160,28270,34,Outlet
Sports Direct,14-01-2019,Southeast,Virginia,Richmond,Men's Street Footwear,70,1653,115710,43970,38,Online
Sports Direct,14-01-2019,South,Texas,Dallas,Men's Athletic Footwear,45,1086,48870,20530,42,Outlet
West Gear,15-01-2019,Midwest,Illinois,Chicago,Women's Street Footwear,35,1062,37170,17840,48,Online
Foot Locker,15-01-2019,Midwest,Nebraska,Omaha,Men's Street Footwear,35,1338,46830,19200,41,Online
Foot Locker,15-01-2019,Midwest,Iowa,Des Moines,Men's Apparel,35,1391,48685,19470,40,In-store
Walmart,15-01-2019,Northeast,Delaware,Wilmington,Women's Apparel,35,1058,37030,13330,36,Online
West Gear,15-01-2019,Southeast,Florida,Miami,Women's Street Footwear,55,1002,55110,16530,30,In-store
Foot Locker,15-01-2019,Midwest,South Dakota,Sioux Falls,Men's Apparel,40,1739,69560,29220,42,Outlet
Walmart,15-01-2019,West,Wyoming,Cheyenne,Women's Athletic Footwear,50,1432,71600,34370,48,In-store
Walmart,15-01-2019,South,Oklahoma,Oklahoma City,Women's Apparel,50,1842,92100,46970,51,In-store
Walmart,15-01-2019,West,Washington,Seattle,Women's Street Footwear,60,1216,72960,25540,35,Outlet
Walmart,15-01-2019,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,55,1336,73480,30860,42,Online
Sports Direct,15-01-2019,Southeast,Florida,Miami,Men's Street Footwear,55,1618,88990,48050,54,Outlet
West Gear,15-01-2019,Southeast,Virginia,Richmond,Men's Street Footwear,50,1781,89050,37400,42,Outlet
Sports Direct,15-01-2019,South,Texas,Dallas,Women's Athletic Footwear,55,1387,76285,26700,35,In-store
Foot Locker,15-01-2019,South,Mississippi,Jackson,Women's Street Footwear,40,1004,40160,17670,44,Outlet
Kohl's,15-01-2019,South,Tennessee,Knoxville,Women's Athletic Footwear,60,1277,76620,45210,59,Outlet
West Gear,15-01-2019,Northeast,Maryland,Baltimore,Men's Athletic Footwear,55,1630,89650,32270,36,Outlet
Sports Direct,15-01-2019,Southeast,Florida,Orlando,Men's Athletic Footwear,35,1625,56875,18770,33,Online
Sports Direct,15-01-2019,West,California,San Francisco,Women's Apparel,35,1646,57610,19590,34,Online
Kohl's,15-01-2019,Midwest,Ohio,Columbus,Women's Athletic Footwear,50,1179,58950,18270,31,Outlet
Amazon,15-01-2019,Southeast,North Carolina,Charlotte,Men's Street Footwear,60,1545,92700,32440,35,Online
Sports Direct,15-01-2019,Northeast,Massachusetts,Boston,Women's Athletic Footwear,45,1522,68490,29450,43,Outlet
Foot Locker,15-01-2019,South,Louisiana,New Orleans,Women's Street Footwear,55,1154,63470,20310,32,Online
Kohl's,15-01-2019,Southeast,South Carolina,Charleston,Women's Athletic Footwear,40,1065,42600,14480,34,Online
Walmart,15-01-2019,Midwest,Missouri,St. Louis,Women's Apparel,45,1083,48735,17540,36,Outlet
Amazon,15-01-2019,Southeast,South Carolina,Charleston,Women's Street Footwear,30,1112,33360,18350,55,Online
Sports Direct,16-01-2019,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,35,1871,65485,37330,57,Outlet
Kohl's,16-01-2019,West,California,San Francisco,Men's Street Footwear,50,1458,72900,32800,45,Online
Foot Locker,16-01-2019,West,Colorado,Denver,Women's Apparel,60,1968,118080,68490,58,Online
Amazon,16-01-2019,Midwest,Ohio,Columbus,Women's Apparel,45,1206,54270,29310,54,Online
West Gear,16-01-2019,West,Oregon,Portland,Women's Athletic Footwear,40,1346,53840,26380,49,Outlet
Kohl's,16-01-2019,South,Oklahoma,Oklahoma City,Women's Street Footwear,60,1213,72780,29110,40,In-store
Walmart,16-01-2019,West,California,Los Angeles,Men's Street Footwear,60,1614,96840,44550,46,Outlet
Foot Locker,16-01-2019,Southeast,South Carolina,Charleston,Men's Apparel,55,1245,68475,38350,56,In-store
Sports Direct,16-01-2019,South,Louisiana,New Orleans,Men's Athletic Footwear,50,1693,84650,25400,30,Outlet
West Gear,16-01-2019,Northeast,Delaware,Wilmington,Women's Street Footwear,60,1769,106140,53070,50,Online
Sports Direct,16-01-2019,Midwest,North Dakota,Fargo,Women's Athletic Footwear,40,1907,76280,42720,56,Outlet
Foot Locker,16-01-2019,Midwest,Minnesota,Minneapolis,Men's Street Footwear,30,1724,51720,19650,38,Outlet
West Gear,16-01-2019,South,Oklahoma,Oklahoma City,Men's Apparel,45,1987,89415,41130,46,Outlet
Amazon,16-01-2019,West,California,Los Angeles,Men's Street Footwear,60,1378,82680,42990,52,Online
Amazon,16-01-2019,Northeast,Maryland,Baltimore,Men's Athletic Footwear,60,1832,109920,54960,50,Online
Sports Direct,16-01-2019,Northeast,New Jersey,Newark,Men's Street Footwear,50,1201,60050,34830,58,In-store
Foot Locker,16-01-2019,Midwest,Missouri,St. Louis,Women's Street Footwear,35,1636,57260,33210,58,Outlet
Kohl's,16-01-2019,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,35,1736,60760,19440,32,In-store
Sports Direct,16-01-2019,Northeast,New Hampshire,Manchester,Men's Apparel,65,1580,102700,39030,38,Outlet
Foot Locker,16-01-2019,Northeast,Connecticut,Hartford,Women's Apparel,40,1459,58360,32100,55,In-store
Sports Direct,16-01-2019,Southeast,Georgia,Atlanta,Women's Apparel,60,1119,67140,25510,38,Outlet
Foot Locker,16-01-2019,West,Arizona,Phoenix,Women's Street Footwear,50,1214,60700,26710,44,Online
Amazon,16-01-2019,South,Oklahoma,Oklahoma City,Men's Street Footwear,60,1094,65640,32160,49,Online
Sports Direct,16-01-2019,Northeast,Maryland,Baltimore,Men's Apparel,50,1703,85150,41720,49,In-store
Sports Direct,16-01-2019,Northeast,Maryland,Baltimore,Women's Apparel,65,1164,75660,43880,58,Outlet
Amazon,17-01-2019,Southeast,Georgia,Atlanta,Men's Street Footwear,30,1769,53070,15920,30,Online
Amazon,17-01-2019,South,Tennessee,Knoxville,Women's Apparel,45,1267,57015,25660,45,Online
Kohl's,17-01-2019,Southeast,South Carolina,Charleston,Women's Apparel,45,1164,52380,22000,42,Online
Walmart,17-01-2019,Southeast,South Carolina,Charleston,Women's Athletic Footwear,50,1166,58300,26240,45,Outlet
West Gear,17-01-2019,South,Louisiana,New Orleans,Women's Athletic Footwear,45,1172,52740,27420,52,In-store
Kohl's,17-01-2019,Northeast,Massachusetts,Boston,Men's Apparel,50,1793,89650,32270,36,In-store
Sports Direct,17-01-2019,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,35,1567,54845,29070,53,Online
Sports Direct,17-01-2019,Southeast,South Carolina,Charleston,Women's Street Footwear,55,1369,75295,22590,30,In-store
Sports Direct,17-01-2019,Northeast,Connecticut,Hartford,Men's Athletic Footwear,30,1425,42750,19660,46,Online
Kohl's,17-01-2019,Northeast,Pennsylvania,Philadelphia,Men's Apparel,55,1126,61930,28490,46,Online
Amazon,17-01-2019,Northeast,Rhode Island,Providence,Women's Street Footwear,50,1121,56050,21860,39,Online
Sports Direct,17-01-2019,West,Colorado,Denver,Men's Apparel,65,1115,72475,32610,45,Outlet
Walmart,17-01-2019,Midwest,Kansas,Wichita,Women's Athletic Footwear,65,1077,70005,32200,46,Outlet
Walmart,17-01-2019,Southeast,Georgia,Atlanta,Women's Athletic Footwear,50,1857,92850,27860,30,Outlet
Kohl's,17-01-2019,South,Mississippi,Jackson,Men's Street Footwear,60,1010,60600,25450,42,Online
Foot Locker,17-01-2019,Midwest,Minnesota,Minneapolis,Men's Street Footwear,35,1772,62020,24190,39,Online
Walmart,17-01-2019,Northeast,New Jersey,Newark,Women's Apparel,65,1726,112190,66190,59,In-store
Amazon,17-01-2019,South,Louisiana,New Orleans,Women's Street Footwear,65,1762,114530,36650,32,Online
Amazon,17-01-2019,Northeast,Maine,Portland,Men's Apparel,50,1511,75550,24180,32,Online
Sports Direct,17-01-2019,Midwest,Ohio,Columbus,Men's Athletic Footwear,50,1956,97800,54770,56,In-store
Walmart,17-01-2019,Northeast,Connecticut,Hartford,Women's Athletic Footwear,70,1274,89180,39240,44,Outlet
Amazon,17-01-2019,West,California,San Francisco,Men's Athletic Footwear,30,1798,53940,17800,33,Online
Sports Direct,17-01-2019,Northeast,Maryland,Baltimore,Women's Athletic Footwear,40,1849,73960,28840,39,In-store
Amazon,17-01-2019,Northeast,Maryland,Baltimore,Women's Athletic Footwear,50,1054,52700,22660,43,Online
Sports Direct,17-01-2019,Southeast,Kentucky,Louisville,Women's Street Footwear,50,1360,68000,37400,55,Online
Foot Locker,18-01-2019,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,65,1535,99775,48890,49,In-store
Kohl's,18-01-2019,Midwest,North Dakota,Fargo,Men's Street Footwear,60,1388,83280,27480,33,In-store
Walmart,18-01-2019,Northeast,Delaware,Wilmington,Men's Athletic Footwear,60,1624,97440,39950,41,In-store
Foot Locker,18-01-2019,Northeast,Maryland,Baltimore,Women's Apparel,60,1135,68100,23150,34,In-store
Walmart,18-01-2019,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,30,1434,43020,24950,58,In-store
Foot Locker,18-01-2019,West,Hawaii,Honolulu,Men's Street Footwear,35,1102,38570,18130,47,In-store
Amazon,18-01-2019,Midwest,Montana,Billings,Women's Street Footwear,60,1863,111780,40240,36,Online
Sports Direct,18-01-2019,Southeast,Florida,Miami,Men's Apparel,70,1340,93800,48780,52,In-store
Kohl's,18-01-2019,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,45,1622,72990,21900,30,Online
Walmart,18-01-2019,Southeast,North Carolina,Charlotte,Men's Apparel,35,1849,64715,33000,51,Outlet
Sports Direct,18-01-2019,South,Arkansas,Little Rock,Women's Street Footwear,35,1006,35210,11270,32,In-store
Kohl's,18-01-2019,Midwest,Ohio,Columbus,Men's Athletic Footwear,60,1220,73200,29280,40,In-store
Amazon,18-01-2019,South,Texas,Houston,Women's Street Footwear,30,1306,39180,19590,50,Online
Sports Direct,18-01-2019,South,Texas,Houston,Women's Athletic Footwear,45,1108,49860,16450,33,Outlet
Foot Locker,18-01-2019,South,Oklahoma,Oklahoma City,Women's Street Footwear,50,1883,94150,37660,40,Online
Foot Locker,18-01-2019,South,Oklahoma,Oklahoma City,Women's Street Footwear,45,1890,85050,45080,53,Outlet
West Gear,18-01-2019,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,45,1251,56295,32650,58,In-store
Walmart,18-01-2019,South,Arkansas,Little Rock,Men's Street Footwear,40,1859,74360,31230,42,In-store
West Gear,18-01-2019,West,Oregon,Portland,Men's Apparel,50,1643,82150,48470,59,Online
West Gear,18-01-2019,Northeast,New Jersey,Newark,Men's Athletic Footwear,45,1193,53685,27920,52,Online
Kohl's,18-01-2019,West,Utah,Salt Lake City,Women's Athletic Footwear,45,1972,88740,44370,50,Online
